loan_id,customer_id,ln_amnt,interest_rate,loan_type,ln_trm_mnths,apprvl_dte,ln_sts
481,9379,304650,19.81,Mortgage,12,6/18/2022,Closed
482,13616,36315,16.27,Education,6,3/29/2025,Closed
483,562,735982,15.92,Education,24,7/29/2024,Closed
484,4894,1984094,16.49,Auto,36,10/17/2022,Closed
485,3765,873937,21.82,Mortgage,24,8/26/2022,Active
486,12299,109453,19.88,Business,36,9/7/2024,Active
487,2724,942346,16.97,Education,12,9/10/2024,Closed
488,4269,972741,8.35,Education,60,10/30/2022,Active
489,11332,1351894,17.45,Education,12,12/30/2024,Active
490,753,1453528,17.74,Mortgage,48,11/1/2024,Defaulted
491,3032,455267,13.68,Education,60,8/21/2023,Active
492,6315,1782088,11.11,Personal,60,1/3/2024,Closed
493,16253,726355,11.52,Personal,24,5/22/2024,Active
494,16491,1511078,7.72,Auto,6,8/28/2022,Active
495,16978,1593408,20.37,Auto,60,2/25/2022,Closed
496,10928,1913279,12.18,Business,6,9/18/2022,Closed
497,4547,1830982,5.68,Mortgage,12,3/2/2022,Closed
498,1382,1968707,12.48,Auto,48,5/24/2023,Closed
499,15838,1048984,15.27,Business,36,9/3/2024,Active
500,12895,1133899,12.59,Auto,24,8/31/2025,Closed
501,13403,1493462,6.7,Auto,12,6/10/2025,Active
502,15036,909297,13.06,Auto,6,3/21/2022,Active
503,5441,817452,8.59,Business,48,8/4/2025,Closed
504,11842,595212,12.29,Auto,60,3/20/2024,Active
505,3260,910359,17.65,Education,36,5/6/2022,Active
506,8585,456680,17.81,Personal,60,8/1/2022,Active
507,15670,651240,19.16,Education,36,7/3/2025,Active
508,12646,512223,20.83,Auto,48,10/24/2023,Active
509,7409,1144977,18.5,Business,48,3/13/2024,Active
510,17946,835926,9.4,Education,6,8/4/2025,Defaulted
511,1493,1131070,14.72,Auto,48,11/7/2024,Active
512,2827,396129,17.22,Auto,24,11/9/2025,Active
513,10641,664774,14.79,Business,48,4/10/2023,Active
514,16068,1160556,10.27,Mortgage,60,8/21/2023,Defaulted
515,9897,1884402,18.19,Auto,6,1/25/2022,Defaulted
516,5613,1911774,19,Mortgage,12,4/18/2024,Active
517,13058,1640022,12.05,Education,60,10/10/2024,Active
518,8429,1982148,19.01,Personal,60,11/5/2025,Active
519,8825,880128,13.05,Auto,36,9/29/2022,Closed
520,945,1413014,15.07,Auto,48,7/7/2024,Active
521,14739,565388,20.22,Mortgage,6,8/2/2023,Active
522,15498,1270481,17.39,Education,36,4/3/2023,Active
523,13045,32721,6.21,Mortgage,48,2/11/2023,Closed
524,14544,299447,21.47,Education,12,11/26/2022,Active
525,1550,1461599,7.14,Auto,6,12/15/2021,Active
526,3935,1357148,6.31,Auto,60,2/10/2025,Active
527,793,572876,7.44,Business,60,7/28/2022,Closed
528,12956,1110124,10.48,Education,36,5/18/2022,Active
529,12271,159945,12.44,Auto,6,2/10/2023,Defaulted
530,885,1094228,10.19,Personal,60,11/12/2023,Closed
531,9311,814811,13.21,Education,12,3/8/2023,Closed
532,15405,171913,12.71,Auto,24,8/7/2023,Active
533,11565,1687318,9.02,Education,6,6/21/2023,Closed
534,9111,1272680,15.65,Education,60,4/1/2024,Active
535,9784,904094,9.19,Auto,60,12/31/2021,Active
536,12870,1690280,21.53,Education,36,5/27/2022,Defaulted
537,4668,1770420,5.05,Personal,36,6/16/2024,Active
538,15358,416770,20.79,Business,6,5/10/2023,Active
539,5144,754845,19.28,Education,6,11/17/2022,Active
540,17552,1588978,7.5,Auto,60,11/22/2023,Active
541,13281,1981691,19.36,Education,6,6/17/2023,Active
542,3391,1368525,17.02,Personal,36,4/10/2022,Active
543,13186,39470,11.73,Business,6,8/9/2024,Active
544,15420,607778,18.75,Mortgage,6,7/3/2022,Active
545,13768,7951,20.12,Auto,12,2/10/2025,Active
546,11761,1285407,14.85,Education,24,7/17/2023,Closed
547,3665,313984,12.26,Education,36,2/12/2024,Active
548,14566,336805,17.22,Personal,48,5/11/2024,Active
549,13054,1122275,10.03,Business,36,4/19/2024,Active
550,7278,956152,8.65,Education,36,8/1/2022,Active
551,10360,1052139,6.92,Mortgage,12,6/24/2023,Active
552,653,582960,12.87,Auto,12,7/16/2024,Active
553,8959,860995,21.91,Business,12,10/21/2023,Active
554,318,1416660,12.78,Education,60,9/24/2023,Active
555,13429,379828,12.91,Education,48,7/9/2022,Closed
556,7836,59579,20.28,Education,60,4/28/2025,Active
557,15923,822208,7.6,Mortgage,36,2/8/2024,Closed
558,17431,343933,6.44,Auto,12,3/9/2024,Active
559,12179,1727242,21.51,Personal,24,3/11/2024,Closed
560,298,929751,6.18,Education,60,2/14/2025,Active
561,2835,796690,14,Mortgage,24,12/1/2025,Active
562,16387,1243775,18.6,Business,48,12/11/2024,Closed
563,4506,1434887,8.69,Mortgage,6,2/18/2022,Closed
564,1245,445562,18.56,Mortgage,60,4/11/2023,Active
565,4276,63754,14.78,Personal,24,4/16/2023,Active
566,10239,456607,14.35,Mortgage,36,7/20/2025,Defaulted
567,17127,1432426,21.02,Auto,6,5/16/2023,Closed
568,16736,1520848,16.22,Business,60,3/15/2025,Closed
569,5084,568689,7.08,Education,6,10/9/2024,Active
570,16313,561813,15.38,Personal,48,1/7/2022,Active
571,4693,939449,10.94,Education,60,7/25/2024,Active
572,14753,959797,5.21,Personal,36,4/23/2022,Closed
573,5770,911315,15.69,Business,24,2/14/2022,Active
574,13910,943658,10.41,Mortgage,36,10/12/2022,Closed
575,17093,1955305,14.12,Mortgage,12,10/9/2023,Closed
576,10269,1406939,19.48,Business,12,2/7/2024,Active
577,129,641477,11.9,Personal,24,9/25/2025,Active
578,4979,1361577,15.8,Personal,60,3/3/2022,Active
579,14167,678259,15.71,Business,60,5/8/2022,Active
580,2074,423229,8.7,Auto,48,5/29/2023,Closed
581,10847,1847183,15.39,Personal,24,1/17/2025,Active
582,2788,100305,19.48,Business,24,5/30/2025,Defaulted
583,3954,728937,9.49,Business,60,12/10/2023,Active
584,17859,1581745,17.4,Mortgage,36,4/17/2025,Active
585,11463,563344,17.68,Mortgage,60,11/4/2024,Active
586,6280,650793,12.39,Auto,36,11/11/2025,Active
587,2704,418338,19.91,Auto,60,12/22/2022,Active
588,10385,1615291,19.69,Auto,36,8/16/2023,Active
589,6327,1005421,12.97,Auto,6,6/13/2023,Active
590,777,430063,11.3,Personal,6,4/3/2024,Active
591,17417,787921,21.1,Business,36,1/21/2024,Defaulted
592,1598,484126,6.29,Business,48,1/14/2024,Closed
593,14076,500227,12.17,Mortgage,6,12/2/2023,Defaulted
594,5397,1300192,6,Personal,48,11/14/2025,Active
595,654,397288,5.4,Personal,36,12/21/2021,Active
596,10599,1949859,13.65,Auto,12,9/17/2024,Active
597,17961,1196754,8.6,Business,60,10/23/2023,Defaulted
598,2791,1025191,12.05,Mortgage,48,4/1/2022,Active
599,10852,1648913,12.91,Education,48,4/23/2025,Active
600,8425,816928,21.33,Auto,36,12/11/2024,Closed
601,11957,692687,18.59,Personal,24,7/3/2023,Closed
602,12821,864528,9.75,Personal,6,9/3/2022,Active
603,5997,1499554,8.03,Education,6,6/7/2024,Closed
604,3053,1474580,11.91,Personal,12,2/4/2022,Closed
605,3017,1088373,5.88,Auto,12,7/12/2022,Active
606,12676,1121859,12.92,Personal,60,10/26/2024,Defaulted
607,6053,1058081,12.15,Personal,6,12/24/2022,Active
608,16425,1921828,19.38,Mortgage,12,11/10/2022,Active
609,11480,1774455,12.91,Auto,36,11/10/2025,Active
610,4606,1163574,16.09,Education,48,7/9/2023,Closed
611,10338,1931889,13.25,Auto,36,3/12/2025,Active
612,10358,822495,13.22,Personal,6,8/20/2024,Active
613,10199,1739771,17.6,Education,36,1/31/2025,Defaulted
614,15645,1591813,14.81,Business,6,1/12/2024,Defaulted
615,12186,1938300,21.08,Education,6,11/27/2024,Active
616,13876,1028034,14.7,Mortgage,12,8/2/2022,Active
617,7970,982684,11.84,Personal,6,8/14/2024,Active
618,10346,1508560,13.64,Personal,12,4/29/2022,Active
619,3053,1252270,20.9,Mortgage,12,1/27/2025,Active
620,7227,1457313,8.26,Personal,36,11/1/2022,Closed
621,10878,662608,16.86,Business,60,6/29/2022,Closed
622,7556,186812,20.85,Mortgage,48,11/11/2022,Active
623,3218,430016,15.57,Mortgage,36,1/5/2022,Defaulted
624,2115,1445011,5,Personal,36,7/6/2022,Active
625,13380,406368,19.44,Business,48,10/3/2024,Active
626,3825,469608,15.61,Auto,6,12/15/2023,Active
627,5240,1307669,5.55,Personal,36,11/10/2024,Closed
628,1953,71851,21.49,Business,60,5/28/2025,Closed
629,12590,1360530,18.79,Business,60,5/24/2023,Defaulted
630,11319,407037,9.39,Education,24,2/17/2025,Defaulted
631,4517,1150971,14.44,Personal,36,8/11/2024,Active
632,8659,223501,9.64,Mortgage,36,4/16/2025,Closed
633,10895,820383,11.92,Education,12,9/6/2024,Active
634,12356,956343,14.04,Business,24,1/28/2022,Active
635,15931,150330,17.81,Mortgage,24,4/7/2025,Active
636,5577,1519000,10.88,Personal,12,3/9/2025,Active
637,6008,1992699,10.63,Personal,12,12/17/2023,Active
638,15996,1246383,20.63,Auto,60,1/9/2025,Active
639,15610,525662,6.43,Auto,24,12/23/2023,Active
640,12167,1407760,17.46,Mortgage,12,1/19/2022,Defaulted
641,2744,1473792,16.79,Business,48,8/10/2023,Closed
642,7915,481814,5.83,Auto,36,11/28/2022,Active
643,7035,287140,18.85,Business,60,6/28/2025,Active
644,558,1618856,6.16,Mortgage,60,5/10/2022,Closed
645,11228,75752,10.47,Business,24,11/8/2025,Active
646,9962,100973,18.3,Mortgage,24,2/28/2025,Closed
647,16729,505199,18.77,Education,6,1/21/2022,Closed
648,5715,1637047,7.08,Business,6,6/13/2025,Closed
649,4929,707392,21.52,Mortgage,60,8/10/2025,Active
650,1908,1260682,18.46,Mortgage,12,11/13/2025,Active
651,16067,1385376,17.72,Business,12,5/8/2025,Active
652,2981,139244,15.6,Mortgage,48,11/7/2024,Closed
653,16607,993314,5.07,Auto,48,8/31/2024,Closed
654,10326,1138378,15.22,Education,12,12/6/2024,Active
655,11588,532930,6.73,Auto,60,10/7/2024,Defaulted
656,5372,79594,21.98,Personal,12,3/21/2022,Closed
657,6420,114662,16.46,Personal,12,7/16/2025,Active
658,9301,1008488,10.9,Personal,12,2/10/2025,Closed
659,9732,356385,16.49,Auto,12,11/16/2022,Closed
660,6675,1183124,16.84,Education,24,10/17/2025,Defaulted
661,8883,1631063,16.34,Personal,60,9/27/2023,Active
662,1945,1880974,20.12,Business,24,5/17/2024,Closed
663,508,309757,16.26,Education,48,8/25/2024,Active
664,13638,1495354,9.2,Auto,12,3/3/2023,Active
665,6865,435271,9.32,Education,36,7/16/2022,Closed
666,7160,119921,7.78,Personal,24,3/28/2023,Active
667,14541,287329,17.75,Business,24,12/9/2023,Active
668,8450,1414193,12.16,Auto,60,3/27/2022,Defaulted
669,13607,1365908,14.47,Mortgage,12,2/17/2022,Active
670,16062,748366,19.92,Personal,12,1/2/2024,Active
671,1822,1438509,10.89,Education,36,5/3/2024,Active
672,16800,594419,12.93,Mortgage,24,7/28/2022,Closed
673,2960,403210,17.64,Auto,48,10/11/2023,Active
674,17889,527576,17.16,Education,48,4/1/2024,Closed
675,15448,546118,16.49,Mortgage,24,5/19/2023,Active
676,9153,1779370,11.2,Business,24,12/25/2021,Defaulted
677,2994,279421,14.98,Mortgage,6,3/9/2022,Active
678,8382,658079,13.53,Education,48,5/21/2022,Defaulted
679,15400,630743,10.5,Business,6,10/26/2024,Defaulted
680,4567,1747476,13.05,Mortgage,36,10/31/2024,Active
681,16024,1986896,13.25,Personal,24,3/28/2023,Active
682,1995,1348483,20.92,Personal,6,7/9/2024,Closed
683,12122,1088926,9.17,Personal,36,4/9/2022,Active
684,7696,32805,16.66,Personal,60,4/2/2022,Closed
685,11004,11423,6.82,Auto,48,6/16/2022,Active
686,10042,1703759,16.79,Auto,36,2/21/2024,Active
687,15891,1344219,19.82,Auto,12,11/8/2025,Closed
688,12526,886874,21.77,Education,36,7/9/2023,Closed
689,4436,376126,9.03,Education,60,1/12/2024,Active
690,5083,103738,11.21,Personal,24,11/12/2023,Active
691,8849,487048,8.97,Personal,60,1/12/2022,Active
692,7210,543273,14.97,Personal,24,12/24/2024,Closed
693,14130,1583921,6.05,Business,24,7/12/2024,Closed
694,14543,1645217,8.48,Mortgage,12,1/27/2023,Active
695,1499,1608328,13.65,Auto,6,7/14/2023,Active
696,9156,15581,20.61,Auto,24,9/26/2024,Closed
697,16902,212143,15.21,Personal,12,4/20/2023,Closed
698,2876,945119,18.84,Business,12,4/21/2024,Active
699,1484,43899,20.45,Personal,60,1/12/2025,Closed
700,7678,950145,14.73,Auto,12,11/4/2025,Active
701,8051,1726075,9.89,Auto,6,11/20/2024,Active
702,17581,937475,13.07,Business,60,4/30/2025,Active
703,13911,1625651,11.86,Education,60,1/6/2025,Closed
704,6867,410470,19.11,Auto,48,10/13/2022,Active
705,3742,843080,14.03,Business,36,12/23/2023,Active
706,2660,1650295,21.77,Education,6,11/4/2022,Defaulted
707,1374,1651426,7.06,Mortgage,6,3/7/2022,Active
708,11200,185869,9.48,Business,48,5/23/2025,Active
709,9384,542543,12.97,Business,48,3/14/2023,Closed
710,5264,1100264,18.3,Education,12,3/30/2025,Active
711,3099,1642835,8.79,Personal,36,11/8/2024,Active
712,8200,695923,16.02,Mortgage,24,9/21/2025,Active
713,9415,1659071,17.4,Auto,6,1/31/2022,Closed
714,11461,1758253,13.35,Auto,48,7/20/2022,Closed
715,11658,1524665,20.24,Auto,12,1/8/2025,Active
716,8700,1228889,17.65,Business,6,3/13/2025,Active
717,5144,1339316,16.08,Mortgage,60,8/24/2024,Active
718,5943,1650031,15.56,Auto,6,6/12/2024,Closed
719,1904,247430,6.41,Education,6,4/3/2023,Active
720,12546,839096,9.96,Education,36,2/22/2023,Closed
721,577,1819118,10.4,Business,24,9/8/2023,Closed
722,251,960263,19.76,Auto,60,5/10/2025,Active
723,9101,985858,17.27,Personal,36,2/13/2025,Active
724,15254,666364,8.37,Mortgage,36,3/30/2024,Active
725,11008,1438575,12.88,Mortgage,24,6/26/2023,Active
726,16455,1053406,6.97,Auto,6,12/13/2021,Closed
727,4870,452877,17.5,Business,12,12/8/2021,Defaulted
728,10244,574663,8.83,Mortgage,24,3/7/2025,Active
729,12846,300790,19.75,Auto,48,10/12/2022,Active
730,10600,719775,7.88,Personal,60,6/13/2022,Active
731,17376,411327,12.49,Personal,6,4/9/2025,Defaulted
732,4189,119765,19.19,Auto,48,12/14/2022,Active
733,5143,643854,5.89,Business,60,12/20/2023,Active
734,2651,1186828,7.82,Mortgage,36,7/28/2024,Active
735,15911,1982476,8.28,Business,6,4/10/2023,Closed
736,10694,960500,17.04,Personal,24,8/26/2022,Active
737,2979,1658953,7.49,Business,48,4/9/2022,Active
738,1844,107653,9.75,Business,60,11/17/2022,Active
739,13221,1034204,16.83,Personal,24,8/4/2024,Active
740,16365,464506,11.56,Business,24,3/20/2024,Active
741,8936,1658713,11.61,Education,24,4/28/2023,Active
742,887,1150770,19.12,Auto,24,4/27/2024,Active
743,2997,1111900,12.46,Auto,6,8/31/2024,Active
744,10212,204397,19.89,Business,12,7/20/2022,Active
745,3194,886509,6.63,Business,48,7/5/2025,Active
746,13256,1006228,15.73,Auto,24,3/27/2025,Active
747,16037,1484247,10.15,Mortgage,48,3/11/2022,Closed
748,3708,1094612,13.82,Auto,48,3/31/2025,Active
749,12028,258724,18.86,Education,24,8/26/2023,Active
750,9016,1402770,20.88,Mortgage,24,2/16/2024,Active
751,2049,607142,15.31,Auto,24,7/4/2022,Active
752,17981,1374195,8.81,Education,24,10/16/2022,Active
753,7189,10951,16.64,Mortgage,36,12/22/2024,Active
754,7647,193224,16.33,Business,6,5/20/2024,Active
755,1371,1498350,6.42,Business,60,2/6/2025,Active
756,1771,330415,10.67,Business,24,11/10/2022,Active
757,9029,273046,10.87,Personal,6,11/15/2023,Closed
758,15767,430973,20.07,Auto,6,12/2/2022,Active
759,267,1354709,19.47,Education,12,2/12/2022,Active
760,16612,1340302,19.31,Auto,12,4/30/2025,Active
761,2463,400012,10.34,Auto,48,6/22/2024,Active
762,12277,1781672,14.88,Mortgage,48,3/7/2024,Active
763,2420,552399,7.6,Business,6,10/20/2022,Active
764,5465,822549,16.45,Auto,48,8/14/2023,Closed
765,3843,542095,17.06,Education,60,11/13/2023,Active
766,8489,1370401,9.24,Business,24,8/23/2022,Active
767,15686,1771664,6.26,Business,48,4/2/2022,Active
768,17734,261318,12.56,Personal,36,3/9/2022,Active
769,11451,1550241,19.63,Mortgage,12,5/24/2023,Active
770,6230,888860,11.29,Education,60,9/24/2022,Closed
771,5114,1976772,19.68,Mortgage,6,5/26/2023,Active
772,17342,111716,12.41,Education,12,10/15/2024,Active
773,10645,1687155,7.3,Mortgage,6,3/12/2025,Active
774,15721,545702,13.34,Personal,6,3/2/2023,Closed
775,8999,949069,5.96,Mortgage,12,7/2/2025,Active
776,142,1406924,5.78,Education,60,7/9/2025,Defaulted
777,13662,1987637,13.8,Education,12,12/23/2024,Active
778,16734,1798131,9.83,Mortgage,60,11/26/2024,Active
779,9796,820512,13.44,Business,6,10/10/2022,Closed
780,1389,316932,14.17,Education,12,9/1/2022,Active
781,8990,883836,10.18,Auto,60,9/20/2023,Active
782,4194,760826,18.7,Business,24,12/23/2024,Defaulted
783,9021,376502,19.32,Personal,48,5/9/2023,Active
784,6855,1179012,12.26,Education,6,10/12/2023,Active
785,13374,209339,19.93,Personal,60,3/22/2022,Closed
786,14914,625190,19.18,Business,60,2/17/2025,Active
787,14731,1049837,9.84,Auto,48,2/26/2022,Active
788,12422,41712,20.44,Business,48,8/11/2025,Closed
789,4176,312036,6.96,Auto,12,1/25/2023,Active
790,8860,552979,14.38,Education,36,5/7/2023,Closed
791,8784,425769,9.74,Education,60,10/8/2024,Active
792,17154,1215668,12.37,Education,12,2/9/2023,Active
793,16341,1860791,16.54,Auto,36,7/1/2022,Active
794,10979,1427566,20.86,Business,48,12/18/2023,Defaulted
795,11542,652444,19.61,Auto,60,8/12/2022,Defaulted
796,5797,1888989,10.04,Auto,6,10/26/2022,Defaulted
797,560,750583,8.06,Auto,12,6/4/2023,Active
798,13918,1770779,18,Auto,6,5/29/2024,Active
799,11134,314257,8.2,Auto,12,9/6/2023,Closed
800,6363,601428,14.82,Auto,48,1/5/2022,Defaulted
801,3946,361903,6.79,Mortgage,24,12/2/2024,Active
802,11794,962205,15.71,Mortgage,12,2/21/2024,Closed
803,4116,1359956,16.69,Education,6,10/13/2025,Active
804,13497,1784533,18.86,Auto,6,3/24/2022,Active
805,12919,1405252,12.06,Business,48,5/12/2024,Active
806,3004,1362392,20.26,Personal,24,2/23/2023,Closed
807,9409,1721355,15.48,Personal,48,5/11/2025,Active
808,5162,1095872,14.44,Mortgage,48,1/22/2022,Active
809,10131,1073285,10.57,Personal,36,3/21/2024,Closed
810,10318,1964061,18.36,Personal,24,12/25/2021,Closed
811,15078,1990468,15.25,Auto,6,7/5/2022,Closed
812,12774,758229,12.87,Auto,48,9/4/2022,Active
813,942,1749870,15.25,Personal,24,11/28/2022,Closed
814,13191,774133,17.53,Education,60,12/26/2021,Active
815,8298,1980267,7.81,Personal,60,7/23/2025,Defaulted
816,9064,104619,14.74,Business,6,11/10/2025,Active
817,10581,369570,18.4,Education,36,12/22/2023,Closed
818,14735,1084101,16.19,Business,60,3/3/2022,Active
819,4531,505284,6.91,Personal,24,3/12/2024,Active
820,6743,293996,14.91,Business,60,7/28/2024,Defaulted
821,11044,447198,7.79,Personal,36,11/19/2023,Closed
822,5061,516138,14.3,Auto,48,2/4/2024,Active
823,28,332902,7.19,Personal,12,9/12/2022,Active
824,9351,1388498,15.87,Education,48,7/3/2023,Active
825,13417,338371,10.4,Mortgage,24,2/12/2022,Closed
826,6999,60956,15.79,Business,6,11/13/2025,Defaulted
827,1787,949285,21.77,Personal,36,5/31/2023,Active
828,13093,942623,11.84,Auto,60,9/11/2023,Active
829,13037,160834,6.67,Auto,6,3/26/2024,Active
830,17892,1248084,13.17,Auto,24,8/11/2022,Closed
831,685,969434,9.71,Auto,24,4/18/2025,Active
832,15561,36236,5.63,Business,36,8/9/2024,Active
833,7065,670302,7.4,Business,12,12/31/2023,Defaulted
834,13672,596395,6.22,Mortgage,6,4/1/2025,Active
835,16108,352808,20.67,Personal,6,4/3/2022,Closed
836,10858,1669194,10.7,Education,12,5/5/2024,Closed
837,11933,1288183,7.17,Auto,24,5/13/2024,Active
838,9874,1970123,16.33,Education,24,11/26/2025,Closed
839,17414,423645,6.51,Business,24,1/17/2025,Active
840,6978,116230,6.64,Education,48,11/13/2023,Closed
841,6666,1053255,7.86,Business,36,1/3/2024,Active
842,16490,1019971,16.62,Mortgage,60,12/7/2024,Closed
843,13896,322772,19.81,Personal,60,5/22/2023,Closed
844,11007,417163,20.56,Auto,48,10/17/2023,Active
845,17506,1665980,12.36,Personal,6,6/24/2024,Active
846,3252,1097234,15.71,Business,6,1/30/2023,Active
847,11468,817994,11.95,Mortgage,48,4/24/2024,Active
848,3299,788716,10.34,Education,12,4/23/2024,Active
849,3781,105779,6.97,Personal,12,12/16/2024,Active
850,6226,615976,21.79,Personal,24,11/28/2024,Active
851,13861,303419,13.56,Education,24,2/10/2025,Defaulted
852,17965,373490,6.36,Auto,48,7/25/2024,Active
853,5966,1528200,12.12,Auto,60,1/18/2023,Active
854,12652,1172188,16.2,Business,48,6/18/2023,Active
855,17759,433542,6.58,Education,36,6/9/2023,Closed
856,1717,206397,12.28,Personal,12,8/12/2024,Defaulted
857,13719,1993161,15.81,Auto,24,11/15/2024,Active
858,15491,156270,12.02,Personal,48,7/20/2024,Active
859,14939,791390,15.27,Education,60,3/20/2025,Closed
860,3241,72300,18.61,Auto,24,10/31/2022,Active
861,14263,1766475,14.7,Auto,6,8/3/2022,Active
862,4371,501465,13.16,Mortgage,36,5/6/2024,Closed
863,7924,861102,7.2,Personal,60,1/12/2023,Active
864,9689,230138,21.53,Personal,60,4/13/2025,Active
865,1945,1202999,6.87,Mortgage,6,11/26/2024,Active
866,5344,876659,6.34,Business,24,9/27/2023,Active
867,9168,493167,16.98,Business,48,10/30/2022,Active
